location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
IT0761A,Milano,IT,2020-07-27T15:00:00Z,2020-07-27T17:00:00+02:00,no2,6.038714,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-27T14:00:00Z,2020-07-27T16:00:00+02:00,no2,9.156641,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-27T13:00:00Z,2020-07-27T15:00:00+02:00,no2,11.039848,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-27T12:00:00Z,2020-07-27T14:00:00+02:00,no2,12.414641,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-27T11:00:00Z,2020-07-27T13:00:00+02:00,no2,13.991762,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-27T10:00:00Z,2020-07-27T12:00:00+02:00,no2,19.124668,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-27T09:00:00Z,2020-07-27T11:00:00+02:00,no2,8.77738,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-24T08:00:00Z,2020-07-24T10:00:00+02:00,no2,34.35686,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-24T07:00:00Z,2020-07-24T09:00:00+02:00,no2,19.576534,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-24T06:00:00Z,2020-07-24T08:00:00+02:00,no2,11.070975,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-24T05:00:00Z,2020-07-24T07:00:00+02:00,no2,10.72598,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-24T04:00:00Z,2020-07-24T06:00:00+02:00,no2,13.148728,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-24T03:00:00Z,2020-07-24T05:00:00+02:00,no2,14.025484,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-24T02:00:00Z,2020-07-24T04:00:00+02:00,no2,17.644043,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-24T01:00:00Z,2020-07-24T03:00:00+02:00,no2,23.516745,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-24T00:00:00Z,2020-07-24T02:00:00+02:00,no2,22.717808,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T23:00:00Z,2020-07-24T01:00:00+02:00,no2,38.937775,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T22:00:00Z,2020-07-24T00:00:00+02:00,no2,32.107903,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T21:00:00Z,2020-07-23T23:00:00+02:00,no2,14.720662,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T20:00:00Z,2020-07-23T22:00:00+02:00,no2,10.827145,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T19:00:00Z,2020-07-23T21:00:00+02:00,no2,15.052688,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T18:00:00Z,2020-07-23T20:00:00+02:00,no2,14.134429,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T17:00:00Z,2020-07-23T19:00:00+02:00,no2,19.280825,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T16:00:00Z,2020-07-23T18:00:00+02:00,no2,17.64923,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T15:00:00Z,2020-07-23T17:00:00+02:00,no2,9.706559,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T14:00:00Z,2020-07-23T16:00:00+02:00,no2,5.794884,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T13:00:00Z,2020-07-23T15:00:00+02:00,no2,6.619759,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T12:00:00Z,2020-07-23T14:00:00+02:00,no2,7.353846,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T11:00:00Z,2020-07-23T13:00:00+02:00,no2,11.859536,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T08:00:00Z,2020-07-23T10:00:00+02:00,no2,15.706363,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T06:00:00Z,2020-07-23T08:00:00+02:00,no2,26.1081,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T05:00:00Z,2020-07-23T07:00:00+02:00,no2,11.581984,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T04:00:00Z,2020-07-23T06:00:00+02:00,no2,9.659868,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T03:00:00Z,2020-07-23T05:00:00+02:00,no2,7.442041,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T02:00:00Z,2020-07-23T04:00:00+02:00,no2,9.952983,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T01:00:00Z,2020-07-23T03:00:00+02:00,no2,15.348398,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-23T00:00:00Z,2020-07-23T02:00:00+02:00,no2,12.36795,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T23:00:00Z,2020-07-23T01:00:00+02:00,no2,20.964298,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T22:00:00Z,2020-07-23T00:00:00+02:00,no2,7.745533,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T21:00:00Z,2020-07-22T23:00:00+02:00,no2,14.769948,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T20:00:00Z,2020-07-22T22:00:00+02:00,no2,39.376152,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T19:00:00Z,2020-07-22T21:00:00+02:00,no2,38.94037,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T18:00:00Z,2020-07-22T20:00:00+02:00,no2,28.76171,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T17:00:00Z,2020-07-22T19:00:00+02:00,no2,14.694722,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T16:00:00Z,2020-07-22T18:00:00+02:00,no2,9.470509,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T15:00:00Z,2020-07-22T17:00:00+02:00,no2,8.666385,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T14:00:00Z,2020-07-22T16:00:00+02:00,no2,8.531499,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T10:00:00Z,2020-07-22T12:00:00+02:00,no2,23.672382,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T09:00:00Z,2020-07-22T11:00:00+02:00,no2,26.572418,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T08:00:00Z,2020-07-22T10:00:00+02:00,no2,22.842318,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T07:00:00Z,2020-07-22T09:00:00+02:00,no2,20.746407,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T06:00:00Z,2020-07-22T08:00:00+02:00,no2,12.562496,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T05:00:00Z,2020-07-22T07:00:00+02:00,no2,13.693457,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T04:00:00Z,2020-07-22T06:00:00+02:00,no2,8.295449,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T03:00:00Z,2020-07-22T05:00:00+02:00,no2,8.298044,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T02:00:00Z,2020-07-22T04:00:00+02:00,no2,12.764826,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T01:00:00Z,2020-07-22T03:00:00+02:00,no2,22.855288,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-22T00:00:00Z,2020-07-22T02:00:00+02:00,no2,26.377872,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T23:00:00Z,2020-07-22T01:00:00+02:00,no2,16.069515,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T22:00:00Z,2020-07-22T00:00:00+02:00,no2,27.542553,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T21:00:00Z,2020-07-21T23:00:00+02:00,no2,24.72812,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T20:00:00Z,2020-07-21T22:00:00+02:00,no2,15.382118,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T19:00:00Z,2020-07-21T21:00:00+02:00,no2,20.014914,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T18:00:00Z,2020-07-21T20:00:00+02:00,no2,13.760901,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T17:00:00Z,2020-07-21T19:00:00+02:00,no2,11.177326,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T16:00:00Z,2020-07-21T18:00:00+02:00,no2,9.042508,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T15:00:00Z,2020-07-21T17:00:00+02:00,no2,9.148859,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T14:00:00Z,2020-07-21T16:00:00+02:00,no2,6.705359,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T13:00:00Z,2020-07-21T15:00:00+02:00,no2,9.724717,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T12:00:00Z,2020-07-21T14:00:00+02:00,no2,9.364158,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T11:00:00Z,2020-07-21T13:00:00+02:00,no2,11.177326,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T10:00:00Z,2020-07-21T12:00:00+02:00,no2,13.296583,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T09:00:00Z,2020-07-21T11:00:00+02:00,no2,13.843907,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T08:00:00Z,2020-07-21T10:00:00+02:00,no2,17.719269,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T07:00:00Z,2020-07-21T09:00:00+02:00,no2,17.698517,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T06:00:00Z,2020-07-21T08:00:00+02:00,no2,31.22337,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T05:00:00Z,2020-07-21T07:00:00+02:00,no2,20.17055,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T04:00:00Z,2020-07-21T06:00:00+02:00,no2,14.993026,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T03:00:00Z,2020-07-21T05:00:00+02:00,no2,7.442041,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T02:00:00Z,2020-07-21T04:00:00+02:00,no2,7.978988,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T01:00:00Z,2020-07-21T03:00:00+02:00,no2,10.860866,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-21T00:00:00Z,2020-07-21T02:00:00+02:00,no2,8.827209,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T23:00:00Z,2020-07-21T01:00:00+02:00,no2,4.479751,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T22:00:00Z,2020-07-21T00:00:00+02:00,no2,3.63931,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T21:00:00Z,2020-07-20T23:00:00+02:00,no2,3.631529,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T20:00:00Z,2020-07-20T22:00:00+02:00,no2,23.031677,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T19:00:00Z,2020-07-20T21:00:00+02:00,no2,20.588177,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T18:00:00Z,2020-07-20T20:00:00+02:00,no2,21.799551,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T17:00:00Z,2020-07-20T19:00:00+02:00,no2,13.146136,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T16:00:00Z,2020-07-20T18:00:00+02:00,no2,5.418761,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T15:00:00Z,2020-07-20T17:00:00+02:00,no2,11.312214,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T14:00:00Z,2020-07-20T16:00:00+02:00,no2,10.336888,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T13:00:00Z,2020-07-20T15:00:00+02:00,no2,8.334358,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T12:00:00Z,2020-07-20T14:00:00+02:00,no2,6.676826,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T11:00:00Z,2020-07-20T13:00:00+02:00,no2,8.17094,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T10:00:00Z,2020-07-20T12:00:00+02:00,no2,9.657273,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T09:00:00Z,2020-07-20T11:00:00+02:00,no2,11.504166,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-20T08:00:00Z,2020-07-20T10:00:00+02:00,no2,18.598618,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T19:00:00Z,2020-07-19T21:00:00+02:00,no2,9.644304,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T18:00:00Z,2020-07-19T20:00:00+02:00,no2,3.714536,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T17:00:00Z,2020-07-19T19:00:00+02:00,no2,4.573133,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T16:00:00Z,2020-07-19T18:00:00+02:00,no2,3.470704,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T15:00:00Z,2020-07-19T17:00:00+02:00,no2,4.687266,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T14:00:00Z,2020-07-19T16:00:00+02:00,no2,5.117862,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T13:00:00Z,2020-07-19T15:00:00+02:00,no2,3.701565,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T12:00:00Z,2020-07-19T14:00:00+02:00,no2,6.573068,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T11:00:00Z,2020-07-19T13:00:00+02:00,no2,12.814109,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T10:00:00Z,2020-07-19T12:00:00+02:00,no2,11.153983,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T09:00:00Z,2020-07-19T11:00:00+02:00,no2,9.587236,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T08:00:00Z,2020-07-19T10:00:00+02:00,no2,10.054147,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T07:00:00Z,2020-07-19T09:00:00+02:00,no2,12.770013,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T06:00:00Z,2020-07-19T08:00:00+02:00,no2,15.607794,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T05:00:00Z,2020-07-19T07:00:00+02:00,no2,13.117603,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T04:00:00Z,2020-07-19T06:00:00+02:00,no2,14.066987,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T03:00:00Z,2020-07-19T05:00:00+02:00,no2,20.754189,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T02:00:00Z,2020-07-19T04:00:00+02:00,no2,54.716766,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T01:00:00Z,2020-07-19T03:00:00+02:00,no2,46.960857,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-19T00:00:00Z,2020-07-19T02:00:00+02:00,no2,70.01847,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-18T23:00:00Z,2020-07-19T01:00:00+02:00,no2,54.312107,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-18T22:00:00Z,2020-07-19T00:00:00+02:00,no2,16.051357,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-18T21:00:00Z,2020-07-18T23:00:00+02:00,no2,13.439251,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-07-18T20:00:00Z,2020-07-18T22:00:00+02:00,no2,6.287732,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
